"","SubNum","DF","Tones","TactCond","seg"
"1","Sub001","df4","ABA","Tact  A",0
"2","Sub001","df4","ABA","Tact  A",1
"3","Sub001","df4","ABA","Tact  A",0
"4","Sub001","df4","ABA","Tact  A",0
"5","Sub001","df4","ABA","Tact  A",0
"6","Sub001","df4","ABA","Tact  A",0
"7","Sub001","df4","ABA","Tact  A",1
"8","Sub001","df4","ABA","Tact  A",0
"9","Sub001","df4","ABA","Tact  A",1
"10","Sub001","df4","ABA","Tact  A",1
"11","Sub001","df4","ABA","Tact  A",1
"12","Sub001","df4","ABA","Tact  A",1
"13","Sub001","df4","ABA","Tact  A",1
"14","Sub001","df4","ABA","Tact  A",1
"15","Sub001","df4","ABA","Tact  A",0
"16","Sub001","df4","ABA","Tact  A",0
"17","Sub001","df4","ABA","Tact  A",0
"18","Sub001","df4","ABA","Tact  A",0
"19","Sub001","df4","ABA","Tact  A",0
"20","Sub001","df4","ABA","Tact  A",0
"21","Sub001","df4","ABA","Tact  A",0
"22","Sub001","df4","ABA","Tact  A",0
"23","Sub001","df4","ABA","Tact  A",0
"24","Sub001","df4","ABA","Tact  A",0
"25","Sub001","df4","ABA","Tact  A",1
"26","Sub001","df4","ABA","Tact  A",1
"27","Sub001","df4","ABA","Tact  A",1
"28","Sub001","df4","ABA","Tact  A",0
"29","Sub001","df4","ABA","Tact  A",0
"30","Sub001","df4","ABA","Tact  A",1
"31","Sub001","df4","ABA","Tact  A",0
"32","Sub001","df4","ABA","Tact  A",1
"33","Sub001","df4","ABA","Tact  A",0
"34","Sub001","df4","ABA","Tact  A",1
"35","Sub001","df4","ABA","Tact  A",1
"36","Sub001","df4","ABA","Tact  A",0
"37","Sub001","df4","ABA","Tact  A",0
"38","Sub001","df4","ABA","Tact  A",1
"39","Sub001","df4","ABA","Tact  A",1
"40","Sub001","df4","ABA","Tact  A",1
"41","Sub001","df4","ABA","TactABA",0
"42","Sub001","df4","ABA","TactABA",0
"43","Sub001","df4","ABA","TactABA",0
"44","Sub001","df4","ABA","TactABA",0
"45","Sub001","df4","ABA","TactABA",0
"46","Sub001","df4","ABA","TactABA",0
"47","Sub001","df4","ABA","TactABA",0
"48","Sub001","df4","ABA","TactABA",0
"49","Sub001","df4","ABA","TactABA",0
"50","Sub001","df4","ABA","TactABA",0
"51","Sub001","df4","ABA","TactABA",0
"52","Sub001","df4","ABA","TactABA",1
"53","Sub001","df4","ABA","TactABA",0
"54","Sub001","df4","ABA","TactABA",0
"55","Sub001","df4","ABA","TactABA",0
"56","Sub001","df4","ABA","TactABA",0
"57","Sub001","df4","ABA","TactABA",0
"58","Sub001","df4","ABA","TactABA",0
"59","Sub001","df4","ABA","TactABA",1
"60","Sub001","df4","ABA","TactABA",1
"61","Sub001","df4","ABA","TactABA",1
"62","Sub001","df4","ABA","TactABA",0
"63","Sub001","df4","ABA","TactABA",0
"64","Sub001","df4","ABA","TactABA",0
"65","Sub001","df4","ABA","TactABA",1
"66","Sub001","df4","ABA","TactABA",0
"67","Sub001","df4","ABA","TactABA",0
"68","Sub001","df4","ABA","TactABA",0
"69","Sub001","df4","ABA","TactABA",0
"70","Sub001","df4","ABA","TactABA",0
"71","Sub001","df4","ABA","TactABA",1
"72","Sub001","df4","ABA","TactABA",0
"73","Sub001","df4","ABA","TactABA",1
"74","Sub001","df4","ABA","TactABA",0
"75","Sub001","df4","ABA","TactABA",0
"76","Sub001","df4","ABA","TactABA",0
"77","Sub001","df4","ABA","TactABA",0
"78","Sub001","df4","ABA","TactABA",0
"79","Sub001","df4","ABA","TactABA",1
"80","Sub001","df4","ABA","TactABA",0
"81","Sub001","df4","ABA","TactOff",1
"82","Sub001","df4","ABA","TactOff",0
"83","Sub001","df4","ABA","TactOff",0
"84","Sub001","df4","ABA","TactOff",0
"85","Sub001","df4","ABA","TactOff",1
"86","Sub001","df4","ABA","TactOff",0
"87","Sub001","df4","ABA","TactOff",1
"88","Sub001","df4","ABA","TactOff",0
"89","Sub001","df4","ABA","TactOff",0
"90","Sub001","df4","ABA","TactOff",0
"91","Sub001","df4","ABA","TactOff",0
"92","Sub001","df4","ABA","TactOff",0
"93","Sub001","df4","ABA","TactOff",0
"94","Sub001","df4","ABA","TactOff",0
"95","Sub001","df4","ABA","TactOff",0
"96","Sub001","df4","ABA","TactOff",0
"97","Sub001","df4","ABA","TactOff",0
"98","Sub001","df4","ABA","TactOff",0
"99","Sub001","df4","ABA","TactOff",0
"100","Sub001","df4","ABA","TactOff",0
"101","Sub001","df4","ABA","TactOff",1
"102","Sub001","df4","ABA","TactOff",0
"103","Sub001","df4","ABA","TactOff",0
"104","Sub001","df4","ABA","TactOff",0
"105","Sub001","df4","ABA","TactOff",1
"106","Sub001","df4","ABA","TactOff",0
"107","Sub001","df4","ABA","TactOff",1
"108","Sub001","df4","ABA","TactOff",0
"109","Sub001","df4","ABA","TactOff",0
"110","Sub001","df4","ABA","TactOff",0
"111","Sub001","df4","ABA","TactOff",0
"112","Sub001","df4","ABA","TactOff",0
"113","Sub001","df4","ABA","TactOff",0
"114","Sub001","df4","ABA","TactOff",0
"115","Sub001","df4","ABA","TactOff",0
"116","Sub001","df4","ABA","TactOff",0
"117","Sub001","df4","ABA","TactOff",0
"118","Sub001","df4","ABA","TactOff",0
"119","Sub001","df4","ABA","TactOff",0
"120","Sub001","df4","ABA","TactOff",0
"121","Sub001","df4","ABA","Tact B ",0
"122","Sub001","df4","ABA","Tact B ",0
"123","Sub001","df4","ABA","Tact B ",0
"124","Sub001","df4","ABA","Tact B ",0
"125","Sub001","df4","ABA","Tact B ",0
"126","Sub001","df4","ABA","Tact B ",0
"127","Sub001","df4","ABA","Tact B ",1
"128","Sub001","df4","ABA","Tact B ",0
"129","Sub001","df4","ABA","Tact B ",0
"130","Sub001","df4","ABA","Tact B ",1
"131","Sub001","df4","ABA","Tact B ",0
"132","Sub001","df4","ABA","Tact B ",1
"133","Sub001","df4","ABA","Tact B ",1
"134","Sub001","df4","ABA","Tact B ",0
"135","Sub001","df4","ABA","Tact B ",0
"136","Sub001","df4","ABA","Tact B ",0
"137","Sub001","df4","ABA","Tact B ",0
"138","Sub001","df4","ABA","Tact B ",0
"139","Sub001","df4","ABA","Tact B ",0
"140","Sub001","df4","ABA","Tact B ",0
"141","Sub001","df4","ABA","Tact B ",0
"142","Sub001","df4","ABA","Tact B ",1
"143","Sub001","df4","ABA","Tact B ",0
"144","Sub001","df4","ABA","Tact B ",0
"145","Sub001","df4","ABA","Tact B ",0
"146","Sub001","df4","ABA","Tact B ",1
"147","Sub001","df4","ABA","Tact B ",1
"148","Sub001","df4","ABA","Tact B ",0
"149","Sub001","df4","ABA","Tact B ",0
"150","Sub001","df4","ABA","Tact B ",1
"151","Sub001","df4","ABA","Tact B ",1
"152","Sub001","df4","ABA","Tact B ",0
"153","Sub001","df4","ABA","Tact B ",1
"154","Sub001","df4","ABA","Tact B ",1
"155","Sub001","df4","ABA","Tact B ",0
"156","Sub001","df4","ABA","Tact B ",0
"157","Sub001","df4","ABA","Tact B ",0
"158","Sub001","df4","ABA","Tact B ",0
"159","Sub001","df4","ABA","Tact B ",1
"160","Sub001","df4","ABA","Tact B ",1
"321","Sub002","df4","ABA","Tact  A",1
"322","Sub002","df4","ABA","Tact  A",1
"323","Sub002","df4","ABA","Tact  A",0
"324","Sub002","df4","ABA","Tact  A",1
"325","Sub002","df4","ABA","Tact  A",1
"326","Sub002","df4","ABA","Tact  A",0
"327","Sub002","df4","ABA","Tact  A",0
"328","Sub002","df4","ABA","Tact  A",0
"329","Sub002","df4","ABA","Tact  A",0
"330","Sub002","df4","ABA","Tact  A",0
"331","Sub002","df4","ABA","Tact  A",1
"332","Sub002","df4","ABA","Tact  A",1
"333","Sub002","df4","ABA","Tact  A",0
"334","Sub002","df4","ABA","Tact  A",1
"335","Sub002","df4","ABA","Tact  A",0
"336","Sub002","df4","ABA","Tact  A",1
"337","Sub002","df4","ABA","Tact  A",1
"338","Sub002","df4","ABA","Tact  A",1
"339","Sub002","df4","ABA","Tact  A",1
"340","Sub002","df4","ABA","Tact  A",1
"341","Sub002","df4","ABA","Tact  A",0
"342","Sub002","df4","ABA","Tact  A",0
"343","Sub002","df4","ABA","Tact  A",0
"344","Sub002","df4","ABA","Tact  A",0
"345","Sub002","df4","ABA","Tact  A",0
"346","Sub002","df4","ABA","Tact  A",0
"347","Sub002","df4","ABA","Tact  A",0
"348","Sub002","df4","ABA","Tact  A",0
"349","Sub002","df4","ABA","Tact  A",0
"350","Sub002","df4","ABA","Tact  A",0
"351","Sub002","df4","ABA","Tact  A",1
"352","Sub002","df4","ABA","Tact  A",1
"353","Sub002","df4","ABA","Tact  A",1
"354","Sub002","df4","ABA","Tact  A",0
"355","Sub002","df4","ABA","Tact  A",1
"356","Sub002","df4","ABA","Tact  A",0
"357","Sub002","df4","ABA","Tact  A",1
"358","Sub002","df4","ABA","Tact  A",1
"359","Sub002","df4","ABA","Tact  A",1
"360","Sub002","df4","ABA","Tact  A",1
"361","Sub002","df4","ABA","TactABA",0
"362","Sub002","df4","ABA","TactABA",1
"363","Sub002","df4","ABA","TactABA",1
"364","Sub002","df4","ABA","TactABA",0
"365","Sub002","df4","ABA","TactABA",1
"366","Sub002","df4","ABA","TactABA",0
"367","Sub002","df4","ABA","TactABA",0
"368","Sub002","df4","ABA","TactABA",0
"369","Sub002","df4","ABA","TactABA",0
"370","Sub002","df4","ABA","TactABA",0
"371","Sub002","df4","ABA","TactABA",1
"372","Sub002","df4","ABA","TactABA",1
"373","Sub002","df4","ABA","TactABA",1
"374","Sub002","df4","ABA","TactABA",0
"375","Sub002","df4","ABA","TactABA",0
"376","Sub002","df4","ABA","TactABA",0
"377","Sub002","df4","ABA","TactABA",1
"378","Sub002","df4","ABA","TactABA",0
"379","Sub002","df4","ABA","TactABA",1
"380","Sub002","df4","ABA","TactABA",1
"381","Sub002","df4","ABA","TactABA",1
"382","Sub002","df4","ABA","TactABA",0
"383","Sub002","df4","ABA","TactABA",1
"384","Sub002","df4","ABA","TactABA",1
"385","Sub002","df4","ABA","TactABA",0
"386","Sub002","df4","ABA","TactABA",0
"387","Sub002","df4","ABA","TactABA",0
"388","Sub002","df4","ABA","TactABA",0
"389","Sub002","df4","ABA","TactABA",1
"390","Sub002","df4","ABA","TactABA",0
"391","Sub002","df4","ABA","TactABA",1
"392","Sub002","df4","ABA","TactABA",1
"393","Sub002","df4","ABA","TactABA",0
"394","Sub002","df4","ABA","TactABA",1
"395","Sub002","df4","ABA","TactABA",0
"396","Sub002","df4","ABA","TactABA",0
"397","Sub002","df4","ABA","TactABA",1
"398","Sub002","df4","ABA","TactABA",0
"399","Sub002","df4","ABA","TactABA",1
"400","Sub002","df4","ABA","TactABA",0
"401","Sub002","df4","ABA","TactOff",1
"402","Sub002","df4","ABA","TactOff",0
"403","Sub002","df4","ABA","TactOff",1
"404","Sub002","df4","ABA","TactOff",0
"405","Sub002","df4","ABA","TactOff",1
"406","Sub002","df4","ABA","TactOff",1
"407","Sub002","df4","ABA","TactOff",0
"408","Sub002","df4","ABA","TactOff",0
"409","Sub002","df4","ABA","TactOff",0
"410","Sub002","df4","ABA","TactOff",0
"411","Sub002","df4","ABA","TactOff",1
"412","Sub002","df4","ABA","TactOff",1
"413","Sub002","df4","ABA","TactOff",1
"414","Sub002","df4","ABA","TactOff",1
"415","Sub002","df4","ABA","TactOff",1
"416","Sub002","df4","ABA","TactOff",1
"417","Sub002","df4","ABA","TactOff",1
"418","Sub002","df4","ABA","TactOff",0
"419","Sub002","df4","ABA","TactOff",0
"420","Sub002","df4","ABA","TactOff",0
"421","Sub002","df4","ABA","TactOff",1
"422","Sub002","df4","ABA","TactOff",0
"423","Sub002","df4","ABA","TactOff",1
"424","Sub002","df4","ABA","TactOff",0
"425","Sub002","df4","ABA","TactOff",1
"426","Sub002","df4","ABA","TactOff",1
"427","Sub002","df4","ABA","TactOff",0
"428","Sub002","df4","ABA","TactOff",0
"429","Sub002","df4","ABA","TactOff",0
"430","Sub002","df4","ABA","TactOff",0
"431","Sub002","df4","ABA","TactOff",1
"432","Sub002","df4","ABA","TactOff",1
"433","Sub002","df4","ABA","TactOff",1
"434","Sub002","df4","ABA","TactOff",1
"435","Sub002","df4","ABA","TactOff",1
"436","Sub002","df4","ABA","TactOff",1
"437","Sub002","df4","ABA","TactOff",1
"438","Sub002","df4","ABA","TactOff",0
"439","Sub002","df4","ABA","TactOff",0
"440","Sub002","df4","ABA","TactOff",0
"441","Sub002","df4","ABA","Tact B ",0
"442","Sub002","df4","ABA","Tact B ",1
"443","Sub002","df4","ABA","Tact B ",0
"444","Sub002","df4","ABA","Tact B ",1
"445","Sub002","df4","ABA","Tact B ",1
"446","Sub002","df4","ABA","Tact B ",0
"447","Sub002","df4","ABA","Tact B ",0
"448","Sub002","df4","ABA","Tact B ",0
"449","Sub002","df4","ABA","Tact B ",0
"450","Sub002","df4","ABA","Tact B ",0
"451","Sub002","df4","ABA","Tact B ",1
"452","Sub002","df4","ABA","Tact B ",1
"453","Sub002","df4","ABA","Tact B ",1
"454","Sub002","df4","ABA","Tact B ",1
"455","Sub002","df4","ABA","Tact B ",0
"456","Sub002","df4","ABA","Tact B ",0
"457","Sub002","df4","ABA","Tact B ",1
"458","Sub002","df4","ABA","Tact B ",0
"459","Sub002","df4","ABA","Tact B ",0
"460","Sub002","df4","ABA","Tact B ",0
"461","Sub002","df4","ABA","Tact B ",0
"462","Sub002","df4","ABA","Tact B ",0
"463","Sub002","df4","ABA","Tact B ",0
"464","Sub002","df4","ABA","Tact B ",0
"465","Sub002","df4","ABA","Tact B ",0
"466","Sub002","df4","ABA","Tact B ",1
"467","Sub002","df4","ABA","Tact B ",0
"468","Sub002","df4","ABA","Tact B ",0
"469","Sub002","df4","ABA","Tact B ",0
"470","Sub002","df4","ABA","Tact B ",1
"471","Sub002","df4","ABA","Tact B ",1
"472","Sub002","df4","ABA","Tact B ",1
"473","Sub002","df4","ABA","Tact B ",1
"474","Sub002","df4","ABA","Tact B ",1
"475","Sub002","df4","ABA","Tact B ",0
"476","Sub002","df4","ABA","Tact B ",0
"477","Sub002","df4","ABA","Tact B ",1
"478","Sub002","df4","ABA","Tact B ",0
"479","Sub002","df4","ABA","Tact B ",1
"480","Sub002","df4","ABA","Tact B ",1
"641","Sub003","df4","ABA","Tact  A",0
"642","Sub003","df4","ABA","Tact  A",0
"643","Sub003","df4","ABA","Tact  A",1
"644","Sub003","df4","ABA","Tact  A",0
"645","Sub003","df4","ABA","Tact  A",1
"646","Sub003","df4","ABA","Tact  A",0
"647","Sub003","df4","ABA","Tact  A",0
"648","Sub003","df4","ABA","Tact  A",0
"649","Sub003","df4","ABA","Tact  A",1
"650","Sub003","df4","ABA","Tact  A",1
"651","Sub003","df4","ABA","Tact  A",1
"652","Sub003","df4","ABA","Tact  A",1
"653","Sub003","df4","ABA","Tact  A",1
"654","Sub003","df4","ABA","Tact  A",1
"655","Sub003","df4","ABA","Tact  A",1
"656","Sub003","df4","ABA","Tact  A",0
"657","Sub003","df4","ABA","Tact  A",1
"658","Sub003","df4","ABA","Tact  A",1
"659","Sub003","df4","ABA","Tact  A",1
"660","Sub003","df4","ABA","Tact  A",1
"661","Sub003","df4","ABA","Tact  A",0
"662","Sub003","df4","ABA","Tact  A",0
"663","Sub003","df4","ABA","Tact  A",0
"664","Sub003","df4","ABA","Tact  A",0
"665","Sub003","df4","ABA","Tact  A",0
"666","Sub003","df4","ABA","Tact  A",1
"667","Sub003","df4","ABA","Tact  A",0
"668","Sub003","df4","ABA","Tact  A",0
"669","Sub003","df4","ABA","Tact  A",1
"670","Sub003","df4","ABA","Tact  A",1
"671","Sub003","df4","ABA","Tact  A",1
"672","Sub003","df4","ABA","Tact  A",1
"673","Sub003","df4","ABA","Tact  A",1
"674","Sub003","df4","ABA","Tact  A",1
"675","Sub003","df4","ABA","Tact  A",1
"676","Sub003","df4","ABA","Tact  A",1
"677","Sub003","df4","ABA","Tact  A",1
"678","Sub003","df4","ABA","Tact  A",0
"679","Sub003","df4","ABA","Tact  A",1
"680","Sub003","df4","ABA","Tact  A",1
"681","Sub003","df4","ABA","TactABA",0
"682","Sub003","df4","ABA","TactABA",0
"683","Sub003","df4","ABA","TactABA",0
"684","Sub003","df4","ABA","TactABA",0
"685","Sub003","df4","ABA","TactABA",0
"686","Sub003","df4","ABA","TactABA",0
"687","Sub003","df4","ABA","TactABA",0
"688","Sub003","df4","ABA","TactABA",0
"689","Sub003","df4","ABA","TactABA",0
"690","Sub003","df4","ABA","TactABA",1
"691","Sub003","df4","ABA","TactABA",1
"692","Sub003","df4","ABA","TactABA",1
"693","Sub003","df4","ABA","TactABA",1
"694","Sub003","df4","ABA","TactABA",0
"695","Sub003","df4","ABA","TactABA",0
"696","Sub003","df4","ABA","TactABA",0
"697","Sub003","df4","ABA","TactABA",0
"698","Sub003","df4","ABA","TactABA",0
"699","Sub003","df4","ABA","TactABA",0
"700","Sub003","df4","ABA","TactABA",0
"701","Sub003","df4","ABA","TactABA",0
"702","Sub003","df4","ABA","TactABA",1
"703","Sub003","df4","ABA","TactABA",0
"704","Sub003","df4","ABA","TactABA",0
"705","Sub003","df4","ABA","TactABA",0
"706","Sub003","df4","ABA","TactABA",0
"707","Sub003","df4","ABA","TactABA",1
"708","Sub003","df4","ABA","TactABA",0
"709","Sub003","df4","ABA","TactABA",0
"710","Sub003","df4","ABA","TactABA",0
"711","Sub003","df4","ABA","TactABA",1
"712","Sub003","df4","ABA","TactABA",1
"713","Sub003","df4","ABA","TactABA",1
"714","Sub003","df4","ABA","TactABA",0
"715","Sub003","df4","ABA","TactABA",0
"716","Sub003","df4","ABA","TactABA",0
"717","Sub003","df4","ABA","TactABA",0
"718","Sub003","df4","ABA","TactABA",0
"719","Sub003","df4","ABA","TactABA",0
"720","Sub003","df4","ABA","TactABA",0
"721","Sub003","df4","ABA","TactOff",0
"722","Sub003","df4","ABA","TactOff",0
"723","Sub003","df4","ABA","TactOff",0
"724","Sub003","df4","ABA","TactOff",0
"725","Sub003","df4","ABA","TactOff",0
"726","Sub003","df4","ABA","TactOff",0
"727","Sub003","df4","ABA","TactOff",0
"728","Sub003","df4","ABA","TactOff",0
"729","Sub003","df4","ABA","TactOff",0
"730","Sub003","df4","ABA","TactOff",1
"731","Sub003","df4","ABA","TactOff",1
"732","Sub003","df4","ABA","TactOff",1
"733","Sub003","df4","ABA","TactOff",1
"734","Sub003","df4","ABA","TactOff",1
"735","Sub003","df4","ABA","TactOff",1
"736","Sub003","df4","ABA","TactOff",0
"737","Sub003","df4","ABA","TactOff",1
"738","Sub003","df4","ABA","TactOff",0
"739","Sub003","df4","ABA","TactOff",0
"740","Sub003","df4","ABA","TactOff",1
"741","Sub003","df4","ABA","TactOff",0
"742","Sub003","df4","ABA","TactOff",0
"743","Sub003","df4","ABA","TactOff",0
"744","Sub003","df4","ABA","TactOff",0
"745","Sub003","df4","ABA","TactOff",0
"746","Sub003","df4","ABA","TactOff",0
"747","Sub003","df4","ABA","TactOff",0
"748","Sub003","df4","ABA","TactOff",0
"749","Sub003","df4","ABA","TactOff",0
"750","Sub003","df4","ABA","TactOff",1
"751","Sub003","df4","ABA","TactOff",1
"752","Sub003","df4","ABA","TactOff",1
"753","Sub003","df4","ABA","TactOff",1
"754","Sub003","df4","ABA","TactOff",1
"755","Sub003","df4","ABA","TactOff",1
"756","Sub003","df4","ABA","TactOff",0
"757","Sub003","df4","ABA","TactOff",1
"758","Sub003","df4","ABA","TactOff",0
"759","Sub003","df4","ABA","TactOff",0
"760","Sub003","df4","ABA","TactOff",1
"761","Sub003","df4","ABA","Tact B ",0
"762","Sub003","df4","ABA","Tact B ",0
"763","Sub003","df4","ABA","Tact B ",0
"764","Sub003","df4","ABA","Tact B ",0
"765","Sub003","df4","ABA","Tact B ",0
"766","Sub003","df4","ABA","Tact B ",0
"767","Sub003","df4","ABA","Tact B ",0
"768","Sub003","df4","ABA","Tact B ",0
"769","Sub003","df4","ABA","Tact B ",1
"770","Sub003","df4","ABA","Tact B ",1
"771","Sub003","df4","ABA","Tact B ",1
"772","Sub003","df4","ABA","Tact B ",1
"773","Sub003","df4","ABA","Tact B ",1
"774","Sub003","df4","ABA","Tact B ",1
"775","Sub003","df4","ABA","Tact B ",1
"776","Sub003","df4","ABA","Tact B ",1
"777","Sub003","df4","ABA","Tact B ",1
"778","Sub003","df4","ABA","Tact B ",1
"779","Sub003","df4","ABA","Tact B ",0
"780","Sub003","df4","ABA","Tact B ",0
"781","Sub003","df4","ABA","Tact B ",0
"782","Sub003","df4","ABA","Tact B ",0
"783","Sub003","df4","ABA","Tact B ",0
"784","Sub003","df4","ABA","Tact B ",0
"785","Sub003","df4","ABA","Tact B ",0
"786","Sub003","df4","ABA","Tact B ",0
"787","Sub003","df4","ABA","Tact B ",0
"788","Sub003","df4","ABA","Tact B ",0
"789","Sub003","df4","ABA","Tact B ",1
"790","Sub003","df4","ABA","Tact B ",1
"791","Sub003","df4","ABA","Tact B ",1
"792","Sub003","df4","ABA","Tact B ",1
"793","Sub003","df4","ABA","Tact B ",1
"794","Sub003","df4","ABA","Tact B ",1
"795","Sub003","df4","ABA","Tact B ",1
"796","Sub003","df4","ABA","Tact B ",1
"797","Sub003","df4","ABA","Tact B ",0
"798","Sub003","df4","ABA","Tact B ",1
"799","Sub003","df4","ABA","Tact B ",0
"800","Sub003","df4","ABA","Tact B ",1
"961","Sub004","df4","ABA","Tact  A",1
"962","Sub004","df4","ABA","Tact  A",1
"963","Sub004","df4","ABA","Tact  A",1
"964","Sub004","df4","ABA","Tact  A",1
"965","Sub004","df4","ABA","Tact  A",1
"966","Sub004","df4","ABA","Tact  A",1
"967","Sub004","df4","ABA","Tact  A",0
"968","Sub004","df4","ABA","Tact  A",0
"969","Sub004","df4","ABA","Tact  A",1
