"","SubNum","DF","Tones","TactCond","seg"
"970","Sub004","df4","ABA","Tact  A",1
"971","Sub004","df4","ABA","Tact  A",0
"972","Sub004","df4","ABA","Tact  A",0
"973","Sub004","df4","ABA","Tact  A",0
"974","Sub004","df4","ABA","Tact  A",1
"975","Sub004","df4","ABA","Tact  A",1
"976","Sub004","df4","ABA","Tact  A",1
"977","Sub004","df4","ABA","Tact  A",1
"978","Sub004","df4","ABA","Tact  A",1
"979","Sub004","df4","ABA","Tact  A",1
"980","Sub004","df4","ABA","Tact  A",0
"981","Sub004","df4","ABA","Tact  A",1
"982","Sub004","df4","ABA","Tact  A",1
"983","Sub004","df4","ABA","Tact  A",0
"984","Sub004","df4","ABA","Tact  A",1
"985","Sub004","df4","ABA","Tact  A",1
"986","Sub004","df4","ABA","Tact  A",1
"987","Sub004","df4","ABA","Tact  A",1
"988","Sub004","df4","ABA","Tact  A",1
"989","Sub004","df4","ABA","Tact  A",1
"990","Sub004","df4","ABA","Tact  A",1
"991","Sub004","df4","ABA","Tact  A",1
"992","Sub004","df4","ABA","Tact  A",0
"993","Sub004","df4","ABA","Tact  A",0
"994","Sub004","df4","ABA","Tact  A",0
"995","Sub004","df4","ABA","Tact  A",1
"996","Sub004","df4","ABA","Tact  A",1
"997","Sub004","df4","ABA","Tact  A",1
"998","Sub004","df4","ABA","Tact  A",1
"999","Sub004","df4","ABA","Tact  A",1
"1000","Sub004","df4","ABA","Tact  A",1
"1001","Sub004","df4","ABA","TactABA",1
"1002","Sub004","df4","ABA","TactABA",1
"1003","Sub004","df4","ABA","TactABA",1
"1004","Sub004","df4","ABA","TactABA",0
"1005","Sub004","df4","ABA","TactABA",0
"1006","Sub004","df4","ABA","TactABA",0
"1007","Sub004","df4","ABA","TactABA",0
"1008","Sub004","df4","ABA","TactABA",0
"1009","Sub004","df4","ABA","TactABA",1
"1010","Sub004","df4","ABA","TactABA",0
"1011","Sub004","df4","ABA","TactABA",0
"1012","Sub004","df4","ABA","TactABA",0
"1013","Sub004","df4","ABA","TactABA",0
"1014","Sub004","df4","ABA","TactABA",0
"1015","Sub004","df4","ABA","TactABA",1
"1016","Sub004","df4","ABA","TactABA",1
"1017","Sub004","df4","ABA","TactABA",1
"1018","Sub004","df4","ABA","TactABA",1
"1019","Sub004","df4","ABA","TactABA",1
"1020","Sub004","df4","ABA","TactABA",0
"1021","Sub004","df4","ABA","TactABA",0
"1022","Sub004","df4","ABA","TactABA",0
"1023","Sub004","df4","ABA","TactABA",0
"1024","Sub004","df4","ABA","TactABA",1
"1025","Sub004","df4","ABA","TactABA",0
"1026","Sub004","df4","ABA","TactABA",0
"1027","Sub004","df4","ABA","TactABA",1
"1028","Sub004","df4","ABA","TactABA",0
"1029","Sub004","df4","ABA","TactABA",0
"1030","Sub004","df4","ABA","TactABA",1
"1031","Sub004","df4","ABA","TactABA",0
"1032","Sub004","df4","ABA","TactABA",0
"1033","Sub004","df4","ABA","TactABA",0
"1034","Sub004","df4","ABA","TactABA",0
"1035","Sub004","df4","ABA","TactABA",1
"1036","Sub004","df4","ABA","TactABA",1
"1037","Sub004","df4","ABA","TactABA",1
"1038","Sub004","df4","ABA","TactABA",1
"1039","Sub004","df4","ABA","TactABA",1
"1040","Sub004","df4","ABA","TactABA",0
"1041","Sub004","df4","ABA","TactOff",1
"1042","Sub004","df4","ABA","TactOff",0
"1043","Sub004","df4","ABA","TactOff",1
"1044","Sub004","df4","ABA","TactOff",0
"1045","Sub004","df4","ABA","TactOff",0
"1046","Sub004","df4","ABA","TactOff",0
"1047","Sub004","df4","ABA","TactOff",0
"1048","Sub004","df4","ABA","TactOff",0
"1049","Sub004","df4","ABA","TactOff",0
"1050","Sub004","df4","ABA","TactOff",0
"1051","Sub004","df4","ABA","TactOff",1
"1052","Sub004","df4","ABA","TactOff",0
"1053","Sub004","df4","ABA","TactOff",0
"1054","Sub004","df4","ABA","TactOff",0
"1055","Sub004","df4","ABA","TactOff",1
"1056","Sub004","df4","ABA","TactOff",1
"1057","Sub004","df4","ABA","TactOff",1
"1058","Sub004","df4","ABA","TactOff",1
"1059","Sub004","df4","ABA","TactOff",1
"1060","Sub004","df4","ABA","TactOff",0
"1061","Sub004","df4","ABA","TactOff",1
"1062","Sub004","df4","ABA","TactOff",0
"1063","Sub004","df4","ABA","TactOff",1
"1064","Sub004","df4","ABA","TactOff",0
"1065","Sub004","df4","ABA","TactOff",0
"1066","Sub004","df4","ABA","TactOff",0
"1067","Sub004","df4","ABA","TactOff",0
"1068","Sub004","df4","ABA","TactOff",0
"1069","Sub004","df4","ABA","TactOff",0
"1070","Sub004","df4","ABA","TactOff",0
"1071","Sub004","df4","ABA","TactOff",1
"1072","Sub004","df4","ABA","TactOff",0
"1073","Sub004","df4","ABA","TactOff",0
"1074","Sub004","df4","ABA","TactOff",0
"1075","Sub004","df4","ABA","TactOff",1
"1076","Sub004","df4","ABA","TactOff",1
"1077","Sub004","df4","ABA","TactOff",1
"1078","Sub004","df4","ABA","TactOff",1
"1079","Sub004","df4","ABA","TactOff",1
"1080","Sub004","df4","ABA","TactOff",0
"1081","Sub004","df4","ABA","Tact B ",1
"1082","Sub004","df4","ABA","Tact B ",1
"1083","Sub004","df4","ABA","Tact B ",1
"1084","Sub004","df4","ABA","Tact B ",1
"1085","Sub004","df4","ABA","Tact B ",0
"1086","Sub004","df4","ABA","Tact B ",1
"1087","Sub004","df4","ABA","Tact B ",0
"1088","Sub004","df4","ABA","Tact B ",0
"1089","Sub004","df4","ABA","Tact B ",1
"1090","Sub004","df4","ABA","Tact B ",1
"1091","Sub004","df4","ABA","Tact B ",1
"1092","Sub004","df4","ABA","Tact B ",1
"1093","Sub004","df4","ABA","Tact B ",0
"1094","Sub004","df4","ABA","Tact B ",0
"1095","Sub004","df4","ABA","Tact B ",1
"1096","Sub004","df4","ABA","Tact B ",1
"1097","Sub004","df4","ABA","Tact B ",1
"1098","Sub004","df4","ABA","Tact B ",1
"1099","Sub004","df4","ABA","Tact B ",1
"1100","Sub004","df4","ABA","Tact B ",1
"1101","Sub004","df4","ABA","Tact B ",1
"1102","Sub004","df4","ABA","Tact B ",1
"1103","Sub004","df4","ABA","Tact B ",1
"1104","Sub004","df4","ABA","Tact B ",1
"1105","Sub004","df4","ABA","Tact B ",1
"1106","Sub004","df4","ABA","Tact B ",0
"1107","Sub004","df4","ABA","Tact B ",1
"1108","Sub004","df4","ABA","Tact B ",1
"1109","Sub004","df4","ABA","Tact B ",1
"1110","Sub004","df4","ABA","Tact B ",0
"1111","Sub004","df4","ABA","Tact B ",1
"1112","Sub004","df4","ABA","Tact B ",1
"1113","Sub004","df4","ABA","Tact B ",0
"1114","Sub004","df4","ABA","Tact B ",1
"1115","Sub004","df4","ABA","Tact B ",1
"1116","Sub004","df4","ABA","Tact B ",1
"1117","Sub004","df4","ABA","Tact B ",1
"1118","Sub004","df4","ABA","Tact B ",1
"1119","Sub004","df4","ABA","Tact B ",1
"1120","Sub004","df4","ABA","Tact B ",0
"1441","Sub005","df4","ABA","Tact  A",0
"1442","Sub005","df4","ABA","Tact  A",1
"1443","Sub005","df4","ABA","Tact  A",1
"1444","Sub005","df4","ABA","Tact  A",0
"1445","Sub005","df4","ABA","Tact  A",1
"1446","Sub005","df4","ABA","Tact  A",0
"1447","Sub005","df4","ABA","Tact  A",1
"1448","Sub005","df4","ABA","Tact  A",1
"1449","Sub005","df4","ABA","Tact  A",0
"1450","Sub005","df4","ABA","Tact  A",1
"1451","Sub005","df4","ABA","Tact  A",1
"1452","Sub005","df4","ABA","Tact  A",1
"1453","Sub005","df4","ABA","Tact  A",0
"1454","Sub005","df4","ABA","Tact  A",1
"1455","Sub005","df4","ABA","Tact  A",1
"1456","Sub005","df4","ABA","Tact  A",0
"1457","Sub005","df4","ABA","Tact  A",0
"1458","Sub005","df4","ABA","Tact  A",0
"1459","Sub005","df4","ABA","Tact  A",0
"1460","Sub005","df4","ABA","Tact  A",0
"1461","Sub005","df4","ABA","Tact  A",0
"1462","Sub005","df4","ABA","Tact  A",1
"1463","Sub005","df4","ABA","Tact  A",0
"1464","Sub005","df4","ABA","Tact  A",0
"1465","Sub005","df4","ABA","Tact  A",1
"1466","Sub005","df4","ABA","Tact  A",1
"1467","Sub005","df4","ABA","Tact  A",1
"1468","Sub005","df4","ABA","Tact  A",0
"1469","Sub005","df4","ABA","Tact  A",1
"1470","Sub005","df4","ABA","Tact  A",1
"1471","Sub005","df4","ABA","Tact  A",0
"1472","Sub005","df4","ABA","Tact  A",1
"1473","Sub005","df4","ABA","Tact  A",0
"1474","Sub005","df4","ABA","Tact  A",0
"1475","Sub005","df4","ABA","Tact  A",0
"1476","Sub005","df4","ABA","Tact  A",0
"1477","Sub005","df4","ABA","Tact  A",1
"1478","Sub005","df4","ABA","Tact  A",0
"1479","Sub005","df4","ABA","Tact  A",0
"1480","Sub005","df4","ABA","Tact  A",0
"1481","Sub005","df4","ABA","TactABA",0
"1482","Sub005","df4","ABA","TactABA",1
"1483","Sub005","df4","ABA","TactABA",1
"1484","Sub005","df4","ABA","TactABA",0
"1485","Sub005","df4","ABA","TactABA",0
"1486","Sub005","df4","ABA","TactABA",0
"1487","Sub005","df4","ABA","TactABA",0
"1488","Sub005","df4","ABA","TactABA",0
"1489","Sub005","df4","ABA","TactABA",0
"1490","Sub005","df4","ABA","TactABA",0
"1491","Sub005","df4","ABA","TactABA",0
"1492","Sub005","df4","ABA","TactABA",0
"1493","Sub005","df4","ABA","TactABA",0
"1494","Sub005","df4","ABA","TactABA",0
"1495","Sub005","df4","ABA","TactABA",1
"1496","Sub005","df4","ABA","TactABA",0
"1497","Sub005","df4","ABA","TactABA",1
"1498","Sub005","df4","ABA","TactABA",1
"1499","Sub005","df4","ABA","TactABA",0
"1500","Sub005","df4","ABA","TactABA",1
"1501","Sub005","df4","ABA","TactABA",0
"1502","Sub005","df4","ABA","TactABA",1
"1503","Sub005","df4","ABA","TactABA",0
"1504","Sub005","df4","ABA","TactABA",0
"1505","Sub005","df4","ABA","TactABA",0
"1506","Sub005","df4","ABA","TactABA",0
"1507","Sub005","df4","ABA","TactABA",0
"1508","Sub005","df4","ABA","TactABA",0
"1509","Sub005","df4","ABA","TactABA",0
"1510","Sub005","df4","ABA","TactABA",0
"1511","Sub005","df4","ABA","TactABA",0
"1512","Sub005","df4","ABA","TactABA",0
"1513","Sub005","df4","ABA","TactABA",0
"1514","Sub005","df4","ABA","TactABA",1
"1515","Sub005","df4","ABA","TactABA",0
"1516","Sub005","df4","ABA","TactABA",0
"1517","Sub005","df4","ABA","TactABA",0
"1518","Sub005","df4","ABA","TactABA",0
"1519","Sub005","df4","ABA","TactABA",0
"1520","Sub005","df4","ABA","TactABA",1
"1521","Sub005","df4","ABA","TactOff",0
"1522","Sub005","df4","ABA","TactOff",1
"1523","Sub005","df4","ABA","TactOff",1
"1524","Sub005","df4","ABA","TactOff",1
"1525","Sub005","df4","ABA","TactOff",1
"1526","Sub005","df4","ABA","TactOff",1
"1527","Sub005","df4","ABA","TactOff",1
"1528","Sub005","df4","ABA","TactOff",1
"1529","Sub005","df4","ABA","TactOff",0
"1530","Sub005","df4","ABA","TactOff",0
"1531","Sub005","df4","ABA","TactOff",1
"1532","Sub005","df4","ABA","TactOff",1
"1533","Sub005","df4","ABA","TactOff",0
"1534","Sub005","df4","ABA","TactOff",0
"1535","Sub005","df4","ABA","TactOff",0
"1536","Sub005","df4","ABA","TactOff",0
"1537","Sub005","df4","ABA","TactOff",0
"1538","Sub005","df4","ABA","TactOff",0
"1539","Sub005","df4","ABA","TactOff",0
"1540","Sub005","df4","ABA","TactOff",0
"1541","Sub005","df4","ABA","TactOff",0
"1542","Sub005","df4","ABA","TactOff",1
"1543","Sub005","df4","ABA","TactOff",1
"1544","Sub005","df4","ABA","TactOff",1
"1545","Sub005","df4","ABA","TactOff",1
"1546","Sub005","df4","ABA","TactOff",1
"1547","Sub005","df4","ABA","TactOff",1
"1548","Sub005","df4","ABA","TactOff",1
"1549","Sub005","df4","ABA","TactOff",0
"1550","Sub005","df4","ABA","TactOff",0
"1551","Sub005","df4","ABA","TactOff",1
"1552","Sub005","df4","ABA","TactOff",1
"1553","Sub005","df4","ABA","TactOff",0
"1554","Sub005","df4","ABA","TactOff",0
"1555","Sub005","df4","ABA","TactOff",0
"1556","Sub005","df4","ABA","TactOff",0
"1557","Sub005","df4","ABA","TactOff",0
"1558","Sub005","df4","ABA","TactOff",0
"1559","Sub005","df4","ABA","TactOff",0
"1560","Sub005","df4","ABA","TactOff",0
"1561","Sub005","df4","ABA","Tact B ",0
"1562","Sub005","df4","ABA","Tact B ",1
"1563","Sub005","df4","ABA","Tact B ",1
"1564","Sub005","df4","ABA","Tact B ",1
"1565","Sub005","df4","ABA","Tact B ",1
"1566","Sub005","df4","ABA","Tact B ",1
"1567","Sub005","df4","ABA","Tact B ",1
"1568","Sub005","df4","ABA","Tact B ",1
"1569","Sub005","df4","ABA","Tact B ",0
"1570","Sub005","df4","ABA","Tact B ",1
"1571","Sub005","df4","ABA","Tact B ",1
"1572","Sub005","df4","ABA","Tact B ",0
"1573","Sub005","df4","ABA","Tact B ",0
"1574","Sub005","df4","ABA","Tact B ",0
"1575","Sub005","df4","ABA","Tact B ",0
"1576","Sub005","df4","ABA","Tact B ",0
"1577","Sub005","df4","ABA","Tact B ",0
"1578","Sub005","df4","ABA","Tact B ",0
"1579","Sub005","df4","ABA","Tact B ",0
"1580","Sub005","df4","ABA","Tact B ",1
"1581","Sub005","df4","ABA","Tact B ",0
"1582","Sub005","df4","ABA","Tact B ",1
"1583","Sub005","df4","ABA","Tact B ",1
"1584","Sub005","df4","ABA","Tact B ",1
"1585","Sub005","df4","ABA","Tact B ",1
"1586","Sub005","df4","ABA","Tact B ",1
"1587","Sub005","df4","ABA","Tact B ",1
"1588","Sub005","df4","ABA","Tact B ",0
"1589","Sub005","df4","ABA","Tact B ",1
"1590","Sub005","df4","ABA","Tact B ",1
"1591","Sub005","df4","ABA","Tact B ",1
"1592","Sub005","df4","ABA","Tact B ",1
"1593","Sub005","df4","ABA","Tact B ",0
"1594","Sub005","df4","ABA","Tact B ",0
"1595","Sub005","df4","ABA","Tact B ",1
"1596","Sub005","df4","ABA","Tact B ",0
"1597","Sub005","df4","ABA","Tact B ",1
"1598","Sub005","df4","ABA","Tact B ",0
"1599","Sub005","df4","ABA","Tact B ",1
"1600","Sub005","df4","ABA","Tact B ",0
"1761","Sub006","df4","ABA","Tact  A",1
"1762","Sub006","df4","ABA","Tact  A",1
"1763","Sub006","df4","ABA","Tact  A",0
"1764","Sub006","df4","ABA","Tact  A",1
"1765","Sub006","df4","ABA","Tact  A",1
"1766","Sub006","df4","ABA","Tact  A",1
"1767","Sub006","df4","ABA","Tact  A",1
"1768","Sub006","df4","ABA","Tact  A",0
"1769","Sub006","df4","ABA","Tact  A",1
"1770","Sub006","df4","ABA","Tact  A",1
"1771","Sub006","df4","ABA","Tact  A",1
"1772","Sub006","df4","ABA","Tact  A",1
"1773","Sub006","df4","ABA","Tact  A",1
"1774","Sub006","df4","ABA","Tact  A",1
"1775","Sub006","df4","ABA","Tact  A",1
"1776","Sub006","df4","ABA","Tact  A",1
"1777","Sub006","df4","ABA","Tact  A",1
"1778","Sub006","df4","ABA","Tact  A",1
"1779","Sub006","df4","ABA","Tact  A",0
"1780","Sub006","df4","ABA","Tact  A",1
"1781","Sub006","df4","ABA","Tact  A",1
"1782","Sub006","df4","ABA","Tact  A",0
"1783","Sub006","df4","ABA","Tact  A",1
"1784","Sub006","df4","ABA","Tact  A",1
"1785","Sub006","df4","ABA","Tact  A",1
"1786","Sub006","df4","ABA","Tact  A",1
"1787","Sub006","df4","ABA","Tact  A",1
"1788","Sub006","df4","ABA","Tact  A",0
"1789","Sub006","df4","ABA","Tact  A",0
"1790","Sub006","df4","ABA","Tact  A",1
"1791","Sub006","df4","ABA","Tact  A",1
"1792","Sub006","df4","ABA","Tact  A",1
"1793","Sub006","df4","ABA","Tact  A",1
"1794","Sub006","df4","ABA","Tact  A",1
"1795","Sub006","df4","ABA","Tact  A",1
"1796","Sub006","df4","ABA","Tact  A",0
"1797","Sub006","df4","ABA","Tact  A",1
"1798","Sub006","df4","ABA","Tact  A",0
"1799","Sub006","df4","ABA","Tact  A",1
"1800","Sub006","df4","ABA","Tact  A",1
"1801","Sub006","df4","ABA","TactABA",1
"1802","Sub006","df4","ABA","TactABA",1
"1803","Sub006","df4","ABA","TactABA",1
"1804","Sub006","df4","ABA","TactABA",1
"1805","Sub006","df4","ABA","TactABA",1
"1806","Sub006","df4","ABA","TactABA",1
"1807","Sub006","df4","ABA","TactABA",1
"1808","Sub006","df4","ABA","TactABA",1
"1809","Sub006","df4","ABA","TactABA",0
"1810","Sub006","df4","ABA","TactABA",1
"1811","Sub006","df4","ABA","TactABA",0
"1812","Sub006","df4","ABA","TactABA",1
"1813","Sub006","df4","ABA","TactABA",1
"1814","Sub006","df4","ABA","TactABA",1
"1815","Sub006","df4","ABA","TactABA",0
"1816","Sub006","df4","ABA","TactABA",0
"1817","Sub006","df4","ABA","TactABA",0
"1818","Sub006","df4","ABA","TactABA",0
"1819","Sub006","df4","ABA","TactABA",0
"1820","Sub006","df4","ABA","TactABA",1
"1821","Sub006","df4","ABA","TactABA",1
"1822","Sub006","df4","ABA","TactABA",0
"1823","Sub006","df4","ABA","TactABA",1
"1824","Sub006","df4","ABA","TactABA",1
"1825","Sub006","df4","ABA","TactABA",0
"1826","Sub006","df4","ABA","TactABA",1
"1827","Sub006","df4","ABA","TactABA",1
"1828","Sub006","df4","ABA","TactABA",0
"1829","Sub006","df4","ABA","TactABA",0
"1830","Sub006","df4","ABA","TactABA",1
"1831","Sub006","df4","ABA","TactABA",0
"1832","Sub006","df4","ABA","TactABA",1
"1833","Sub006","df4","ABA","TactABA",1
"1834","Sub006","df4","ABA","TactABA",0
"1835","Sub006","df4","ABA","TactABA",1
"1836","Sub006","df4","ABA","TactABA",0
"1837","Sub006","df4","ABA","TactABA",0
"1838","Sub006","df4","ABA","TactABA",0
"1839","Sub006","df4","ABA","TactABA",0
"1840","Sub006","df4","ABA","TactABA",1
"1841","Sub006","df4","ABA","TactOff",0
"1842","Sub006","df4","ABA","TactOff",1
"1843","Sub006","df4","ABA","TactOff",0
"1844","Sub006","df4","ABA","TactOff",0
"1845","Sub006","df4","ABA","TactOff",0
"1846","Sub006","df4","ABA","TactOff",0
"1847","Sub006","df4","ABA","TactOff",1
"1848","Sub006","df4","ABA","TactOff",0
"1849","Sub006","df4","ABA","TactOff",0
"1850","Sub006","df4","ABA","TactOff",0
"1851","Sub006","df4","ABA","TactOff",0
"1852","Sub006","df4","ABA","TactOff",1
"1853","Sub006","df4","ABA","TactOff",1
"1854","Sub006","df4","ABA","TactOff",0
"1855","Sub006","df4","ABA","TactOff",0
"1856","Sub006","df4","ABA","TactOff",0
"1857","Sub006","df4","ABA","TactOff",0
"1858","Sub006","df4","ABA","TactOff",0
"1859","Sub006","df4","ABA","TactOff",0
"1860","Sub006","df4","ABA","TactOff",0
"1861","Sub006","df4","ABA","TactOff",0
"1862","Sub006","df4","ABA","TactOff",1
"1863","Sub006","df4","ABA","TactOff",0
"1864","Sub006","df4","ABA","TactOff",0
"1865","Sub006","df4","ABA","TactOff",0
"1866","Sub006","df4","ABA","TactOff",0
"1867","Sub006","df4","ABA","TactOff",1
"1868","Sub006","df4","ABA","TactOff",0
"1869","Sub006","df4","ABA","TactOff",0
"1870","Sub006","df4","ABA","TactOff",0
"1871","Sub006","df4","ABA","TactOff",0
"1872","Sub006","df4","ABA","TactOff",1
"1873","Sub006","df4","ABA","TactOff",1
"1874","Sub006","df4","ABA","TactOff",0
"1875","Sub006","df4","ABA","TactOff",0
"1876","Sub006","df4","ABA","TactOff",0
"1877","Sub006","df4","ABA","TactOff",0
"1878","Sub006","df4","ABA","TactOff",0
"1879","Sub006","df4","ABA","TactOff",0
"1880","Sub006","df4","ABA","TactOff",0
"1881","Sub006","df4","ABA","Tact B ",0
"1882","Sub006","df4","ABA","Tact B ",0
"1883","Sub006","df4","ABA","Tact B ",0
"1884","Sub006","df4","ABA","Tact B ",0
"1885","Sub006","df4","ABA","Tact B ",1
"1886","Sub006","df4","ABA","Tact B ",0
"1887","Sub006","df4","ABA","Tact B ",0
"1888","Sub006","df4","ABA","Tact B ",0
"1889","Sub006","df4","ABA","Tact B ",1
"1890","Sub006","df4","ABA","Tact B ",0
"1891","Sub006","df4","ABA","Tact B ",1
"1892","Sub006","df4","ABA","Tact B ",1
"1893","Sub006","df4","ABA","Tact B ",1
"1894","Sub006","df4","ABA","Tact B ",0
"1895","Sub006","df4","ABA","Tact B ",0
"1896","Sub006","df4","ABA","Tact B ",0
"1897","Sub006","df4","ABA","Tact B ",1
"1898","Sub006","df4","ABA","Tact B ",1
"1899","Sub006","df4","ABA","Tact B ",0
"1900","Sub006","df4","ABA","Tact B ",0
"1901","Sub006","df4","ABA","Tact B ",1
"1902","Sub006","df4","ABA","Tact B ",0
"1903","Sub006","df4","ABA","Tact B ",0
"1904","Sub006","df4","ABA","Tact B ",1
"1905","Sub006","df4","ABA","Tact B ",0
"1906","Sub006","df4","ABA","Tact B ",0
"1907","Sub006","df4","ABA","Tact B ",0
"1908","Sub006","df4","ABA","Tact B ",1
"1909","Sub006","df4","ABA","Tact B ",1
"1910","Sub006","df4","ABA","Tact B ",0
"1911","Sub006","df4","ABA","Tact B ",1
"1912","Sub006","df4","ABA","Tact B ",1
"1913","Sub006","df4","ABA","Tact B ",0
"1914","Sub006","df4","ABA","Tact B ",0
"1915","Sub006","df4","ABA","Tact B ",0
"1916","Sub006","df4","ABA","Tact B ",1
"1917","Sub006","df4","ABA","Tact B ",1
"1918","Sub006","df4","ABA","Tact B ",0
"1919","Sub006","df4","ABA","Tact B ",0
"1920","Sub006","df4","ABA","Tact B ",1
"2081","Sub007","df4","ABA","Tact  A",0
"2082","Sub007","df4","ABA","Tact  A",1
"2083","Sub007","df4","ABA","Tact  A",0
"2084","Sub007","df4","ABA","Tact  A",1
"2085","Sub007","df4","ABA","Tact  A",1
"2086","Sub007","df4","ABA","Tact  A",0
